ref,commission_percent,station_distance,rent,pub_date,pub_time,studio,n_rooms,area,floor,n_floors,n_days,mcc,circle,center_distance,parsing_date,y
/moskva/kvartiry/2-k_kvartira_52_m_25_et._1969357762,50,12,45.0,2020-08-11,14:36:46.155567,0,2,52,2,5,3,0,0,5.431555141686898,2020-08-11,0.8653846153846154
/moskva/kvartiry/1-k_kvartira_33_m_15_et._1983133197,100,5,24.0,2020-08-11,12:36:46.155567,0,1,33,1,5,,0,0,37.45778425190925,2020-08-11,0.7272727272727273
/moskva/kvartiry/2-k_kvartira_52_m_514_et._1980939385,,24,35.0,2020-08-11,11:36:46.155567,0,2,52,5,14,,0,0,12.833674364295671,2020-08-11,0.6730769230769231
/moskva/kvartiry/2-k_kvartira_60_m_59_et._1955369960,,8,65.0,2020-08-11,16:36:46.155567,0,2,60,5,9,,0,0,7.694158519358147,2020-08-11,1.0833333333333333
/moskva/kvartiry/4-k_kvartira_189_m_5573_et._1969112830,0,3,550.0,2020-08-11,10:36:46.155567,0,4,189,55,73,,0,0,4.96170717996517,2020-08-11,2.9100529100529102
/moskva/kvartiry/2-k_kvartira_44_m_55_et._630212347,,7,38.0,2020-08-11,11:36:46.155567,0,2,44,5,5,,0,0,11.368321538659833,2020-08-11,0.8636363636363636
/moskva/kvartiry/2-k_kvartira_48_m_35_et._1824719523,0,5,30.0,2020-08-11,12:36:46.155567,0,2,48,3,5,,0,0,12.833674364295671,2020-08-11,0.625
/moskva/kvartiry/1-k_kvartira_33_m_79_et._1354217449,,30,32.0,2020-08-11,12:36:46.155567,0,1,33,7,9,,0,0,14.973041251810885,2020-08-11,0.9696969696969697
/moskva/kvartiry/1-k_kvartira_42_m_1014_et._1977449546,,21,27.0,2020-08-11,14:36:46.155567,0,1,42,10,14,,0,0,22.579784132396757,2020-08-11,0.6428571428571429
/moskva/kvartiry/2-k_kvartira_43_m_410_et._1937382071,20,11,59.0,2020-08-11,12:36:46.155567,0,2,43,4,10,,0,0,9.372435489307756,2020-08-11,1.372093023255814
/moskva/kvartiry/3-k_kvartira_185_m_2572_et._873208234,0,3,600.0,2020-08-11,14:36:46.155567,0,3,185,25,72,3,0,0,4.96170717996517,2020-08-11,3.2432432432432434
/moskva/kvartiry/2-k_kvartira_45_m_89_et._1583705518,40,12,35.0,2020-08-11,12:36:46.155567,0,2,45,8,9,,0,0,12.37597295337994,2020-08-11,0.7777777777777778
/moskva/kvartiry/2-k_kvartira_51_m_1517_et._1977055358,30,8,55.0,2020-08-11,13:36:46.155567,0,2,51,15,17,,1,0,10.080947422551246,2020-08-11,1.0784313725490196
/moskva/kvartiry/2-k_kvartira_60_m_313_et._1831014133,0,3,180.0,2020-08-11,14:36:46.155567,0,2,60,3,13,,0,0,2.04826394173432,2020-08-11,3.0
/moskva/kvartiry/1-k_kvartira_40_m_58_et._1953093260,,7,38.0,2020-08-11,11:36:46.155567,0,1,40,5,8,3,0,0,8.854535352572697,2020-08-11,0.95
/moskva/kvartiry/2-k_kvartira_42_m_25_et._1953861942,50,8,45.0,2020-08-11,15:36:46.155567,0,2,42,2,5,,0,0,7.37912726359075,2020-08-11,1.0714285714285714
/moskva/kvartiry/1-k_kvartira_32_m_39_et._1981906782,,8,35.0,2020-08-11,10:36:46.155567,0,1,32,3,9,,0,0,12.844090430537948,2020-08-11,1.09375
/moskva/kvartiry/3-k_kvartira_100_m_39_et._1926219613,0,6,95.0,2020-08-11,12:36:46.155567,0,3,100,3,9,,0,1,2.8209813573920344,2020-08-11,0.95
/moskva/kvartiry/2-k_kvartira_62_m_67_et._1926260841,0,3,75.0,2020-08-11,12:36:46.155567,0,2,62,6,7,1,0,0,2.6184046785429707,2020-08-11,1.2096774193548387
/moskva/kvartiry/2-k_kvartira_45_m_49_et._1937062863,50,16,60.0,2020-08-11,14:36:46.155567,0,2,45,4,9,,0,0,8.854535352572697,2020-08-11,1.3333333333333333
/moskva/kvartiry/1-k_kvartira_35_m_25_et._1983715486,80,15,30.0,2020-08-11,14:36:46.155567,0,1,35,2,5,,0,0,11.543072929572398,2020-08-11,0.8571428571428571
/moskva/kvartiry/1-k_kvartira_34_m_45_et._1963954117,,7,35.0,2020-08-11,14:36:46.155567,0,1,34,4,5,,1,0,8.167439322613241,2020-08-11,1.0294117647058822
/moskva/kvartiry/1-k_kvartira_38_m_99_et._1961666937,35,19,25.0,2020-08-11,14:36:46.155567,0,1,38,9,9,3,0,0,14.274933458415227,2020-08-11,0.6578947368421053
/moskva/kvartiry/2-k_kvartira_54_m_216_et._1969896719,50,15,45.0,2020-08-11,14:36:46.155567,0,2,54,2,16,,0,0,42.08652548896108,2020-08-11,0.8333333333333334
/moskva/kvartiry/2-k_kvartira_38_m_79_et._1950126405,60,3,35.0,2020-08-11,14:36:46.155567,0,2,38,7,9,,0,0,5.431555141686898,2020-08-11,0.9210526315789473
/moskva/kvartiry/2-k_kvartira_55_m_2224_et._1969374127,0,6,130.0,2020-08-11,16:36:46.155567,0,2,55,22,24,,0,0,6.1962879695970425,2020-08-11,2.3636363636363638
/moskva/kvartiry/3-k_kvartira_73_m_312_et._1970545118,20,1,85.0,2020-08-11,11:36:46.155567,0,3,73,3,12,,0,0,4.271853909460736,2020-08-11,1.1643835616438356
/moskva/kvartiry/3-k_kvartira_76_m_1416_et._1974422702,50,15,50.0,2020-08-11,12:36:46.155567,0,3,76,14,16,,0,0,17.617338749546683,2020-08-11,0.6578947368421053
/moskva/kvartiry/1-k_kvartira_12_m_19_et._1971554419,,9,30.0,2020-08-11,11:36:46.155567,0,1,12,1,9,,0,0,12.647554108980627,2020-08-11,2.5
/moskva/kvartiry/1-k_kvartira_40_m_1717_et._763107126,,4,30.0,2020-08-11,09:36:46.155567,0,1,40,17,17,1,0,0,19.834721014152784,2020-08-11,0.75
/moskva/kvartiry/1-k_kvartira_32_m_55_et._1956568996,50,20,32.0,2020-08-11,14:37:29.811830,0,1,32,5,5,,0,0,11.192041397390943,2020-08-11,1.0
/moskva/kvartiry/3-k_kvartira_70_m_610_et._1983487447,50,2,63.0,2020-08-11,15:37:29.811830,0,3,70,6,10,,0,0,5.84175515670864,2020-08-11,0.9
/moskva/kvartiry/1-k_kvartira_45_m_412_et._1969488678,50,15,33.0,2020-08-11,12:37:29.811830,0,1,45,4,12,,0,0,14.293167708857114,2020-08-11,0.7333333333333333
/moskva/kvartiry/2-k_kvartira_47_m_1112_et._1960709782,,11,32.0,2020-08-11,13:37:29.811830,0,2,47,11,12,,0,0,17.929234141670864,2020-08-11,0.6808510638297872
/moskva/kvartiry/1-k_kvartira_40_m_1617_et._1856683595,,2,40.0,2020-08-11,13:37:29.811830,0,1,40,16,17,,0,0,11.31836121415036,2020-08-11,1.0
/moskva/kvartiry/1-k_kvartira_39_m_1112_et._1956382014,,23,40.0,2020-08-11,13:37:29.811830,0,1,39,11,12,,0,0,12.844090430537948,2020-08-11,1.0256410256410255
/moskva/kvartiry/2-k_kvartira_45_m_14_et._1975930233,30,8,45.0,2020-08-11,16:37:29.811830,0,2,45,1,4,,0,0,37.45778425190925,2020-08-11,1.0
/moskva/kvartiry/1-k_kvartira_37.9_m_1117_et._722742271,,6,30.0,2020-08-11,09:37:29.811830,0,1,38,11,17,,0,0,20.28006401482817,2020-08-11,0.7894736842105263
/moskva/kvartiry/1-k_kvartira_40_m_312_et._1955091830,50,22,27.0,2020-08-11,15:37:29.811830,0,1,40,3,12,,0,0,18.95519830381052,2020-08-11,0.675
/moskva/kvartiry/3-k_kvartira_58_m_49_et._1784128241,50,15,50.0,2020-08-11,12:37:29.811830,0,3,58,4,9,,0,0,9.207817966979363,2020-08-11,0.8620689655172413
/moskva/kvartiry/2-k_kvartira_43_m_35_et._1973570118,40,5,36.0,2020-08-11,12:37:29.811830,0,2,43,3,5,,0,0,11.426549237828205,2020-08-11,0.8372093023255814
/moskva/kvartiry/studiya_32_m_310_et._1897228167,,6,55.0,2020-08-11,16:37:29.811830,1,1,32,3,10,1,0,0,4.083909171733213,2020-08-11,1.71875
/moskva/kvartiry/1-k_kvartira_48_m_316_et._1950680247,60,4,45.0,2020-08-11,15:37:29.811830,0,1,48,3,16,,0,0,11.695518580447414,2020-08-11,0.9375
/moskva/kvartiry/1-k_kvartira_36_m_816_et._1975352387,,9,33.0,2020-08-11,12:37:29.811830,0,1,36,8,16,,0,0,17.18525020532792,2020-08-11,0.9166666666666666
/moskva/kvartiry/1-k_kvartira_31_m_99_et._1981403229,50,8,32.0,2020-08-11,15:37:29.811830,0,1,31,9,9,,0,0,10.738613232563797,2020-08-11,1.032258064516129
/moskva/kvartiry/1-k_kvartira_38_m_714_et._1983302380,85,11,31.999,2020-08-11,16:37:29.811830,0,1,38,7,14,,0,0,11.857816451516747,2020-08-11,0.842078947368421
/moskva/kvartiry/2-k_kvartira_38_m_1414_et._1981782164,50,16,35.0,2020-08-11,04:37:29.811830,0,2,38,14,14,,0,0,12.844090430537948,2020-08-11,0.9210526315789473
/moskva/kvartiry/2-k_kvartira_37.9_m_414_et._1979263777,50,4,42.0,2020-08-11,13:37:29.811830,0,2,38,4,14,,0,0,10.280529714740107,2020-08-11,1.105263157894737
/moskva/kvartiry/1-k_kvartira_38_m_917_et._1976820478,,8,30.0,2020-08-11,12:37:29.811830,0,1,38,9,17,3,0,0,21.056346800212825,2020-08-11,0.7894736842105263
/moskva/kvartiry/1-k_kvartira_40_m_89_et._1954712354,0,4,75.0,2020-08-11,14:37:29.811830,0,1,40,8,9,,0,1,3.4395828872816336,2020-08-11,1.875
/moskva/kvartiry/2-k_kvartira_45_m_49_et._1958544463,,7,30.0,2020-08-11,00:37:29.811830,0,2,45,4,9,3,0,0,11.368321538659833,2020-08-11,0.6666666666666666
/moskva/kvartiry/1-k_kvartira_40_m_316_et._1817196659,50,10,36.0,2020-08-11,15:37:29.811830,0,1,40,3,16,,0,0,4.083909171733213,2020-08-11,0.9
/moskva/kvartiry/2-k_kvartira_54_m_1414_et._1963843169,20,4,65.0,2020-08-11,16:37:29.811830,0,2,54,14,14,,0,0,3.301229624520555,2020-08-11,1.2037037037037037
/moskva/kvartiry/2-k_kvartira_62_m_917_et._1950047336,50,7,50.0,2020-08-11,12:37:29.811830,0,2,62,9,17,,0,0,9.716113089086091,2020-08-11,0.8064516129032258
/moskva/kvartiry/2-k_kvartira_90_m_421_et._1627587617,80,8,100.0,2020-08-11,12:37:29.811830,0,2,90,4,21,,0,0,9.716113089086091,2020-08-11,1.1111111111111112
/moskva/kvartiry/2-k_kvartira_75_m_1217_et._1963662572,20,9,60.0,2020-08-11,16:37:29.811830,0,2,75,12,17,,0,0,13.35746983723144,2020-08-11,0.8
/moskva/kvartiry/2-k_kvartira_56_m_2023_et._1853212501,0,6,70.0,2020-08-11,13:37:29.811830,0,2,56,20,23,,0,0,8.472844364103706,2020-08-11,1.25
/moskva/kvartiry/1-k_kvartira_35_m_112_et._1981111618,50,9,25.0,2020-08-11,15:37:29.811830,0,1,35,1,12,,0,0,10.738613232563797,2020-08-11,0.7142857142857143
/moskva/kvartiry/2-k_kvartira_58_m_28_et._1976894226,100,3,65.0,2020-08-11,07:37:29.811830,0,2,58,2,8,,0,0,4.174283391931213,2020-08-11,1.1206896551724137
/moskva/kvartiry/3-k_kvartira_115_m_219_et._1953036981,0,3,130.0,2020-08-11,14:37:29.811830,0,3,115,2,19,,0,0,8.197599186388118,2020-08-11,1.1304347826086956
/moskva/kvartiry/1-k_kvartira_35_m_912_et._1972831267,,5,30.0,2020-08-11,11:37:29.811830,0,1,35,9,12,3,0,0,14.973041251810885,2020-08-11,0.8571428571428571
/moskva/kvartiry/2-k_kvartira_62_m_623_et._596850045,,12,45.0,2020-08-11,11:37:29.811830,0,2,62,6,23,,0,0,10.738613232563797,2020-08-11,0.7258064516129032
/moskva/kvartiry/2-k_kvartira_49_m_39_et._1957951140,,18,40.0,2020-08-11,12:37:29.811830,0,2,49,3,9,3,0,0,11.695518580447414,2020-08-11,0.8163265306122449
/moskva/kvartiry/2-k_kvartira_59_m_1017_et._1083162306,,6,58.0,2020-08-11,12:37:29.811830,0,2,59,10,17,,0,0,4.041818546236015,2020-08-11,0.9830508474576272
/moskva/kvartiry/4-k_kvartira_315_m_37_et._1098355990,0,5,1000.0,2020-08-11,14:37:29.811830,0,4,315,3,7,,0,0,1.450401635817082,2020-08-11,3.1746031746031744
/moskva/kvartiry/2-k_kvartira_56_m_714_et._1939139018,50,3,48.0,2020-08-11,00:37:29.811830,0,2,56,7,14,,0,0,4.057918430854774,2020-08-11,0.8571428571428571
/moskva/kvartiry/2-k_kvartira_60_m_1017_et._1971617188,40,12,38.0,2020-08-11,12:37:29.811830,0,2,60,10,17,,0,0,20.28006401482817,2020-08-11,0.6333333333333333
/moskva/kvartiry/2-k_kvartira_78_m_69_et._1972898914,,9,69.0,2020-08-11,10:37:29.811830,0,2,78,6,9,,0,0,16.591847168959653,2020-08-11,0.8846153846153846
/moskva/kvartiry/2-k_kvartira_47_m_59_et._1970261573,,6,37.0,2020-08-11,08:37:29.811830,0,2,47,5,9,1,0,0,16.591847168959653,2020-08-11,0.7872340425531915
/moskva/kvartiry/1-k_kvartira_36.6_m_412_et._1979939689,,5,29.0,2020-08-11,13:37:29.811830,0,1,37,4,12,,0,0,14.973041251810885,2020-08-11,0.7837837837837838
/moskva/kvartiry/2-k_kvartira_52_m_917_et._1977343279,50,6,40.0,2020-08-11,11:37:29.811830,0,2,52,9,17,,0,0,12.86651739103494,2020-08-11,0.7692307692307693
/moskva/kvartiry/2-k_kvartira_55_m_1517_et._1249780565,,4,50.0,2020-08-11,12:38:09.620377,0,2,55,15,17,,0,0,6.990554482151013,2020-08-11,0.9090909090909091
/moskva/kvartiry/1-k_kvartira_39_m_922_et._1960267077,,8,35.0,2020-08-11,09:38:09.620377,0,1,39,9,22,,0,0,13.58360839238828,2020-08-11,0.8974358974358975
/moskva/kvartiry/3-k_kvartira_130_m_1422_et._1908552249,60,11,130.0,2020-08-11,10:38:09.620377,0,3,130,14,22,,0,0,15.272748462756109,2020-08-11,1.0
/moskva/kvartiry/1-k_kvartira_39_m_917_et._1983861128,50,13,33.0,2020-08-11,14:38:09.620377,0,1,39,9,17,,0,0,14.973041251810885,2020-08-11,0.8461538461538461
/moskva/kvartiry/3-k_kvartira_73.1_m_1619_et._1957962866,50,22,78.3,2020-08-11,15:38:09.620377,0,3,73,16,19,,0,0,42.08652548896108,2020-08-11,1.0726027397260274
/moskva/kvartiry/2-k_kvartira_42_m_55_et._1980986426,60,5,30.0,2020-08-11,04:38:09.620377,0,2,42,5,5,1,0,0,10.738613232563797,2020-08-11,0.7142857142857143
/moskva/kvartiry/1-k_kvartira_56_m_1725_et._1979785430,60,16,50.0,2020-08-11,13:38:09.620377,0,1,56,17,25,,1,0,11.149641237333775,2020-08-11,0.8928571428571429
/moskva/kvartiry/3-k_kvartira_150_m_26_et._1701530256,0,3,400.0,2020-08-11,14:38:09.620377,0,3,150,2,6,,0,1,2.7707053393014025,2020-08-11,2.6666666666666665
/moskva/kvartiry/3-k_kvartira_63_m_37_et._1975976945,40,19,39.0,2020-08-11,12:38:09.620377,0,3,63,3,7,,0,0,15.523108364057276,2020-08-11,0.6190476190476191
/moskva/kvartiry/1-k_kvartira_35_m_45_et._1891555654,,13,25.0,2020-08-11,14:38:09.620377,0,1,35,4,5,3,1,0,11.149641237333775,2020-08-11,0.7142857142857143
/moskva/kvartiry/1-k_kvartira_31_m_35_et._1958560265,65,11,28.2,2020-08-11,14:38:09.620377,0,1,31,3,5,,0,0,12.844090430537948,2020-08-11,0.9096774193548387
/moskva/kvartiry/2-k_kvartira_46_m_39_et._1961503381,50,8,35.0,2020-08-11,16:38:09.620377,0,2,46,3,9,3,0,0,11.857816451516747,2020-08-11,0.7608695652173914
/moskva/kvartiry/1-k_kvartira_30_m_35_et._1069050035,,3,55.0,2020-08-11,14:38:09.620377,0,1,30,3,5,,0,0,5.770411275331013,2020-08-11,1.8333333333333333
/moskva/kvartiry/3-k_kvartira_112_m_27_et._1099072724,0,4,150.0,2020-08-11,14:38:09.620377,0,3,112,2,7,,0,0,1.0920233664001546,2020-08-11,1.3392857142857142
/moskva/kvartiry/1-k_kvartira_35_m_1222_et._383976883,,7,30.0,2020-08-11,12:38:09.620377,0,1,35,12,22,,0,0,15.853748484776562,2020-08-11,0.8571428571428571
/moskva/kvartiry/1-k_kvartira_41.6_m_1314_et._1798082010,50,6,50.1,2020-08-11,17:38:09.620377,0,1,42,13,14,,0,0,16.591847168959653,2020-08-11,1.1928571428571428
/moskva/kvartiry/2-k_kvartira_55_m_612_et._1974715109,50,9,40.0,2020-08-11,16:38:09.620377,0,2,55,6,12,,0,0,14.274933458415227,2020-08-11,0.7272727272727273
/moskva/kvartiry/1-k_kvartira_34_m_29_et._1187929194,,5,30.0,2020-08-11,09:38:09.620377,0,1,34,2,9,,0,0,17.749787002559334,2020-08-11,0.8823529411764706
/moskva/kvartiry/4-k_kvartira_180_m_1657_et._1493146430,0,8,319.999,2020-08-11,12:38:09.620377,0,4,180,16,57,,0,0,8.472844364103706,2020-08-11,1.7777722222222223
/moskva/kvartiry/2-k_kvartira_43_m_25_et._933951700,50,17,32.0,2020-08-11,15:38:09.620377,0,2,43,2,5,,0,0,12.833674364295671,2020-08-11,0.7441860465116279
/moskva/kvartiry/1-k_kvartira_32_m_55_et._1976437875,80,6,23.0,2020-08-11,15:38:09.620377,0,1,32,5,5,,0,0,12.37597295337994,2020-08-11,0.71875
/moskva/kvartiry/3-k_kvartira_140_m_528_et._1975610449,,1,170.0,2020-08-11,12:38:09.620377,0,3,140,5,28,,0,0,5.393321360196851,2020-08-11,1.2142857142857142
/moskva/kvartiry/2-k_kvartira_55_m_48_et._1957915851,50,6,50.0,2020-08-11,10:38:09.620377,0,2,55,4,8,1,0,0,4.745268302856832,2020-08-11,0.9090909090909091
/moskva/kvartiry/2-k_kvartira_50_m_1012_et._364924184,,11,40.0,2020-08-11,14:38:09.620377,0,2,50,10,12,3,0,1,3.082867206614293,2020-08-11,0.8
/moskva/kvartiry/1-k_kvartira_40_m_1422_et._562710438,,3,33.0,2020-08-11,15:38:09.620377,0,1,40,14,22,,0,0,23.49489277665689,2020-08-11,0.825
/moskva/kvartiry/1-k_kvartira_40_m_1617_et._1976036271,50,5,40.0,2020-08-11,16:38:09.620377,0,1,40,16,17,3,1,0,7.377513511565585,2020-08-11,1.0
/moskva/kvartiry/2-k_kvartira_45_m_15_et._1610416740,,5,33.0,2020-08-11,11:38:09.620377,0,2,45,1,5,,0,0,10.738613232563797,2020-08-11,0.7333333333333333
/moskva/kvartiry/2-k_kvartira_58_m_514_et._1910453174,100,2,70.0,2020-08-11,07:38:09.620377,0,2,58,5,14,,0,1,3.0137918474620906,2020-08-11,1.206896551724138
/moskva/kvartiry/1-k_kvartira_36_m_15_et._1967976974,50,11,26.0,2020-08-11,13:38:09.620377,0,1,36,1,5,1,0,0,13.72134321956592,2020-08-11,0.7222222222222222
/moskva/kvartiry/2-k_kvartira_54_m_59_et._1854169165,,7,59.0,2020-08-11,13:38:09.620377,0,2,54,5,9,,0,0,12.785580057042635,2020-08-11,1.0925925925925926
/moskva/kvartiry/2-k_kvartira_48_m_99_et._1972856255,100,6,28.0,2020-08-11,12:38:09.620377,0,2,48,9,9,,0,0,17.396838684991508,2020-08-11,0.5833333333333334
/moskva/kvartiry/3-k_kvartira_105_m_315_et._1399427808,0,5,250.0,2020-08-11,14:38:09.620377,0,3,105,3,15,,0,0,4.745268302856832,2020-08-11,2.380952380952381
/moskva/kvartiry/2-k_kvartira_55_m_517_et._1960799373,70,8,30.0,2020-08-11,12:38:09.620377,0,2,55,5,17,3,0,0,16.677312176056162,2020-08-11,0.5454545454545454
/moskva/kvartiry/2-k_kvartira_54_m_912_et._872081924,,9,48.0,2020-08-11,16:38:09.620377,0,2,54,9,12,,0,0,13.890305901113779,2020-08-11,0.8888888888888888
/moskva/kvartiry/1-k_kvartira_36_m_34_et._1185153314,,16,30.0,2020-08-11,12:38:09.620377,0,1,36,3,4,,0,0,12.647554108980627,2020-08-11,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_33_m_29_et._1913107291,,13,35.0,2020-08-11,13:38:09.620377,0,1,33,2,9,,0,0,14.973041251810885,2020-08-11,1.0606060606060606
/moskva/kvartiry/3-k_kvartira_70_m_312_et._1966994959,50,10,65.0,2020-08-11,16:38:09.620377,0,3,70,3,12,,0,0,10.413558090581624,2020-08-11,0.9285714285714286
/moskva/kvartiry/3-k_kvartira_78_m_617_et._1964880328,50,7,76.0,2020-08-11,13:38:09.620377,0,3,78,6,17,,0,0,5.16538661677811,2020-08-11,0.9743589743589743
/moskva/kvartiry/2-k_kvartira_40_m_89_et._1950903215,50,11,42.0,2020-08-11,15:38:09.620377,0,2,40,8,9,,0,0,7.490292618174948,2020-08-11,1.05
/moskva/kvartiry/1-k_kvartira_38_m_49_et._1775916793,50,5,30.0,2020-08-11,11:38:09.620377,0,1,38,4,9,,0,0,9.729694893901524,2020-08-11,0.7894736842105263
/moskva/kvartiry/1-k_kvartira_50_m_1722_et._1401530750,50,5,50.0,2020-08-11,15:38:09.620377,0,1,50,17,22,,0,0,15.272748462756109,2020-08-11,1.0
/moskva/kvartiry/1-k_kvartira_45_m_55_et._1512527626,0,2,70.0,2020-08-11,16:38:09.620377,0,1,45,5,5,3,0,0,2.350441672322792,2020-08-11,1.5555555555555556
/moskva/kvartiry/1-k_kvartira_40_m_317_et._1963915166,,14,28.0,2020-08-11,12:38:09.620377,0,1,40,3,17,,0,0,12.184305862368571,2020-08-11,0.7
/moskva/kvartiry/2-k_kvartira_67_m_723_et._1970942995,,1,75.0,2020-08-11,12:38:09.620377,0,2,67,7,23,,0,0,17.749787002559334,2020-08-11,1.1194029850746268
/moskva/kvartiry/1-k_kvartira_39.7_m_1216_et._1968691373,,6,35.0,2020-08-11,11:38:39.652671,0,1,40,12,16,1,0,0,18.55746949466688,2020-08-11,0.875
/moskva/kvartiry/1-k_kvartira_34.1_m_39_et._1448731743,,13,50.0,2020-08-11,16:38:39.652671,0,1,34,3,9,,1,0,10.131813490251698,2020-08-11,1.4705882352941178
/moskva/kvartiry/2-k_kvartira_45_m_25_et._762319858,,9,39.0,2020-08-11,14:38:39.652671,0,2,45,2,5,,0,0,10.477097307352325,2020-08-11,0.8666666666666667
/moskva/kvartiry/studiya_30_m_417_et._1925890114,,18,24.0,2020-08-11,14:38:39.652671,1,1,30,4,17,,0,0,20.28006401482817,2020-08-11,0.8
/moskva/kvartiry/3-k_kvartira_86_m_68_et._1954564966,30,8,65.0,2020-08-11,16:38:39.652671,0,3,86,6,8,3,0,0,6.225509592284085,2020-08-11,0.7558139534883721
/moskva/kvartiry/2-k_kvartira_67_m_99_et._1957210431,50,5,80.0,2020-08-11,14:38:39.652671,0,2,67,9,9,,0,0,3.1260312587717536,2020-08-11,1.1940298507462686
/moskva/kvartiry/2-k_kvartira_54_m_1117_et._1889885566,100,1,55.0,2020-08-11,07:38:39.652671,0,2,54,11,17,,0,0,2.9469041999643286,2020-08-11,1.0185185185185186
/moskva/kvartiry/3-k_kvartira_62_m_29_et._1926112494,0,13,45.0,2020-08-11,12:38:39.652671,0,3,62,2,9,,0,0,12.833674364295671,2020-08-11,0.7258064516129032
/moskva/kvartiry/2-k_kvartira_60_m_416_et._913240132,,10,65.0,2020-08-11,15:38:39.652671,0,2,60,4,16,,0,0,13.35746983723144,2020-08-11,1.0833333333333333
/moskva/kvartiry/4-k_kvartira_195_m_34_et._1364601711,0,5,470.0,2020-08-11,17:38:39.652671,0,4,195,3,4,,0,0,1.450401635817082,2020-08-11,2.41025641025641
/moskva/kvartiry/2-k_kvartira_45_m_35_et._1952433420,50,2,50.0,2020-08-11,17:38:39.652671,0,2,45,3,5,,0,0,9.207817966979363,2020-08-11,1.1111111111111112
/moskva/kvartiry/1-k_kvartira_27.1_m_1418_et._1958761909,65,20,27.1,2020-08-11,17:38:39.652671,0,1,27,14,18,3,0,0,23.76434359298953,2020-08-11,1.0037037037037038
/moskva/kvartiry/2-k_kvartira_50_m_812_et._1880283934,50,6,38.0,2020-08-11,15:38:39.652671,0,2,50,8,12,,0,0,9.247207577700687,2020-08-11,0.76
/moskva/kvartiry/2-k_kvartira_46_m_15_et._1810150586,,15,44.0,2020-08-11,15:38:39.652671,0,2,46,1,5,,0,0,10.280529714740107,2020-08-11,0.9565217391304348
/moskva/kvartiry/1-k_kvartira_39_m_114_et._1982974449,99,5,31.999,2020-08-11,16:38:39.652671,0,1,39,1,14,,0,0,13.58360839238828,2020-08-11,0.8204871794871794
/moskva/kvartiry/1-k_kvartira_36_m_912_et._1818404099,70,7,30.0,2020-08-11,13:38:39.652671,0,1,36,9,12,,0,0,9.880492727191683,2020-08-11,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_38_m_39_et._1957494233,,6,35.0,2020-08-11,12:38:39.652671,0,1,38,3,9,,0,0,11.543072929572398,2020-08-11,0.9210526315789473
/moskva/kvartiry/2-k_kvartira_35_m_39_et._1968629765,,5,70.0,2020-08-11,10:38:39.652671,0,2,35,3,9,,0,1,2.8209813573920344,2020-08-11,2.0
/moskva/kvartiry/2-k_kvartira_54_m_717_et._1983900068,30,15,40.0,2020-08-11,14:38:39.652671,0,2,54,7,17,,0,0,16.167248744604045,2020-08-11,0.7407407407407407
/moskva/kvartiry/1-k_kvartira_42_m_512_et._1970509747,50,21,35.0,2020-08-11,16:38:39.652671,0,1,42,5,12,,0,0,16.5081390984448,2020-08-11,0.8333333333333334
/moskva/kvartiry/1-k_kvartira_30_m_19_et._1789689458,,12,28.0,2020-08-11,12:38:39.652671,0,1,30,1,9,1,0,0,10.477097307352325,2020-08-11,0.9333333333333333
/moskva/kvartiry/1-k_kvartira_26.3_m_59_et._1969394966,50,7,27.0,2020-08-11,17:38:39.652671,0,1,26,5,9,,0,0,13.279670805067859,2020-08-11,1.0384615384615385
/moskva/kvartiry/2-k_kvartira_53_m_112_et._1223311086,,25,40.0,2020-08-11,16:38:39.652671,0,2,53,1,12,,0,0,12.184305862368571,2020-08-11,0.7547169811320755
/moskva/kvartiry/1-k_kvartira_33_m_39_et._895172153,50,4,37.0,2020-08-11,15:38:39.652671,0,1,33,3,9,3,0,0,9.207817966979363,2020-08-11,1.121212121212121
/moskva/kvartiry/2-k_kvartira_45_m_55_et._804391655,,5,40.0,2020-08-11,13:38:39.652671,0,2,45,5,5,,0,0,10.738613232563797,2020-08-11,0.8888888888888888
/moskva/kvartiry/2-k_kvartira_45.3_m_35_et._1970540750,50,8,35.0,2020-08-11,16:38:39.652671,0,2,45,3,5,1,0,0,37.45778425190925,2020-08-11,0.7777777777777778
/moskva/kvartiry/2-k_kvartira_46_m_59_et._1959635019,50,16,39.0,2020-08-11,15:38:39.652671,0,2,46,5,9,,0,0,9.716113089086091,2020-08-11,0.8478260869565217
/moskva/kvartiry/1-k_kvartira_38_m_317_et._1980840758,60,6,25.0,2020-08-11,16:38:39.652671,0,1,38,3,17,,0,0,22.579784132396757,2020-08-11,0.6578947368421053
/moskva/kvartiry/3-k_kvartira_125_m_57_et._1079696154,0,1,205.0,2020-08-11,17:38:39.652671,0,3,125,5,7,,0,0,1.2342595235549099,2020-08-11,1.64
/moskva/kvartiry/2-k_kvartira_44_m_49_et._1969002849,50,22,35.0,2020-08-11,14:38:39.652671,0,2,44,4,9,,0,0,12.833674364295671,2020-08-11,0.7954545454545454
/moskva/kvartiry/2-k_kvartira_80_m_340_et._1969531180,0,4,98.5,2020-08-11,16:38:39.652671,0,2,80,3,40,,0,0,12.785580057042635,2020-08-11,1.23125
